row_identity,ground_truth_class,source_experiment,source_class,source_role,source_kind,source_session_id,source_capture_id,source_csv,source_csv_sha256,source_row_index,transformation
082f633dc693d9ffd991061d0766c9ced2856d71b395f8621d4b87e22410b5c9,DDoS,EXPERIMENT_D,DDoS,adaptation,historical_adaptation,expd-adapt-ddos-session-01,expd-adapt-ddos-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/ddos/ddos-like-d2-s01.pcap_ISCX.csv,3c19e07d4365d1532d5ff72b0e97feab0bdc9883047d71c22763aa45043bc017,0,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
afd4be01cbfdb81368fdd4a6b08239e3854fa91ea2328ce61cf4457ad8c5d0a5,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,323,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
366b22ef78140cb2001acb047a77044b4151b9c99bb20ea3ba359b30fc71495b,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,324,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
3ee873729e845b598d7d14cbb548df631c414bdb3860d07cfab6d4e5277be209,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,325,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
4a5a14872ff35154fe07fb2d74250736e2d8f082df7d63a16878a8618b6e3c86,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,326,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
a7d8e36ef08382defa9ddbe815e749a5ec5d9178dd2e9653de598753560626ed,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,327,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
c68f84dfab7aa023d0971d1a45ae73882ca49d5ae3cdd0f2938e78018e096317,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,328,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5369dca0b76ccbea7540e08895dab321ec24267b1761e6fffeaa6ea212e42cfd,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,329,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
4ab9969ee4af13901cf5d96d4c204e2128f96e221f2ac5984bf1799264188cd9,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,330,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5d0ef55413e864a360726a5375eb9a03688777041082698d282d243291d832ea,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,331,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
ec2852941fca56535627697d086d9a55a2dc07874e47e6b8d1d10a7c76d95bf9,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,332,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
3ffe59e7087a013fa976018ab9cf684e53fc0dddecbb20cb23ef023792cce7f2,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,333,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
fadaa3044f17360b11155d13529def50a15d472ad3255f05ddc349add3c03ffe,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,334,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
99450521ae3fad8d36e9fce3214ff5cc256580fc5901c1063c60de78d411f9a6,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,335,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1e9e1e23fccd4ed265c007672a83c240f92e9f8811f821abfc4c1ddbb24fd529,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,336,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
258bb63110a787db81e91f5a975fac07a6b5b44e4469e07857e6e0882568b89a,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,337,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
7e292840ad80e0b42a0649c6624f2a0f97ceafae4c1d3e794b44ca97cd42e2e7,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,338,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
f6e2b77f417242478d9dac02222cde2dee4ac60808ef31c9da38585d9420d787,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,339,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
57e96c6dce70a3865bea1fe09a27b336f4235182eaee75393937602771e0c25f,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,340,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
0dd269b39fc369932cb37a90e6526170d222b141228b403a53bf62be365cd85d,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,341,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
2a33c25637718cc77f73e0286f6d19888569ac352b2c8e8e3fff865433b9e71d,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,342,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
42ba249ac35c513eb0ac363a334f979020f8bcfa98a9676fa0ee1ca04d81b3ef,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,343,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
bffc8f1d23b78c7176a43ad6a5a8499b5d32df3536ca22913c024007438f6a49,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,344,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
09bbe36845a0533bbb1d13075d843371f99524290d186591fc5f6b757ce58e46,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,345,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
6c4d60fd64cf8683dbd7947de4d1c39ecff84047219c55bca0ccc94250b84c74,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,346,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
7a7d9fca7a5f61afcee421c06e7c80b8e4d09205db75291b24b08ddf940db975,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,347,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
c233a640961478efdbff8c0f8e62b592cb7090aeb385b8c4114c91cdbcf6efe5,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,348,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
b189ba46073c720707542ccac8e98779a80b1f91cc0d9d1160de24753ed5b644,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,349,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
a0953351afe293d8e113538332d4f9a52a0e50ab3a48f00fcf3a0a2da65ec9ee,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,350,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
7c21e10917ed69e7b12e9f50815416e72aedc7268d5c50bad74478b14cb643be,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,351,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
4cfaca7a21d2fecb6b27de960a8335f6f78d106954a2387c8a50751c540b2b83,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,352,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
83c1f89627791c9cb2c6f917a0fda34d3310939b043d323336913b59299b507f,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,353,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
a1c5efe92dda6b397a0e21ebe464e69f84ecc9f640f578feeea5c583c9f42bae,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,354,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
4dbd2bcad380614347d8cc8461a8c13f8a65c64b3a980eb736f3b3717d56f7e9,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,355,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
9b97b38c700cd96a1cc2f9d1c03cceaa7aad94f9839adf81bd6ec892f562acf7,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,356,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
769c7652645bc876e327ee98e92c033c86759d2ce698a26fd5a95329dccdd064,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,357,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
e4ef83a01006fa65677d23188edc3adc70cb6dd364bad8f1628af13d1e649e69,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,358,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
02b729007fd0aa9fd2cbb6622141f718305b3f34b43aea3d0d44c5e06069258c,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,359,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
290b29fd6b8f0448478ec36cf7394ddbf0d5194601d8618d67a35917268ca7fc,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,360,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
b5ccfc6ad8529ace43f8b597ae9849715cc4646b980387e62498675f5f84530e,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,361,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
f839ab3e0968f4816f0ece5aced6d03f8cf0eac896f0d7316c9c55661a5d9f11,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,362,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
3b321ef0b4fda8d884a835ca95908e4daefb56c66f267c326c79409d5050f9f8,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,363,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
b20e6c41e5a95a7ad7684a9d24efa65a1034295673d047b225726f7782ffd10c,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,364,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
1ab2425dc45394470454bb01e78ead9227cf165a5713384bcc912db8cf2918e7,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,365,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
43a857e48d455b1828ddad104ad156fd6be2dacb31ca811e7b79d88963c0f909,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,366,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
9adee721d89a79b7caa2f6aeb5a4c797f87b53245b24f3687745ca4209dfe343,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,367,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
0e255df78e64260cf67fa5bd6abb6e664668fc3ab22adb75d590dca41e5ce52b,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,368,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
c90fa77c85d65daa04f954badece454e87aab22ca44a992f0c9f693464d83f5f,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,369,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
67f5839eeafcf9094aadcbbb047f9811cb85fb16ef3fb02fe7262b4fa4a60f6b,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,370,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
24ef961046249bb6d9f3b69087eb151759dfd369308c7a5388c58d62f8c72bcc,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,371,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
c3584d1a204f48b243dfc1972e58c4891b97e59e65a23330eaf897e48cb70206,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,372,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
9abeac519910395124bf3637c85f753ee879fc476931c5a5fe36fe2d4b379818,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,373,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5e712e140a13bddd0af96f6ddc5419c98f77ac4ae33293a8169d5a281990f8b0,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,374,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
32445cb506700e73fb1e37823c7b97b5ca6188718c2f1ab2ed9e77d58a753d22,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,375,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
5d5961a7f37b7475f5f94e78a2654ab2e3caf160764b4a5af902fdf7b7e72ee5,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,376,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
756b4fa04305a627dd9446b6453e169a1fd156155b7684845c387441eee95483,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,377,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
d99e7ba836524a02d6d06f45dceefa4a16f3fbda59a9398cd70ebb13bce65ae2,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,378,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
7840666d3b9d372fd65f250154b0a76e82f5a6fe734d26db7b4d88420e708abc,PortScan,EXPERIMENT_D,PortScan,adaptation,historical_adaptation,expd-adapt-portscan-session-01,expd-adapt-portscan-capture-01,data/lab/experiment_d/adaptation/flows/cicflowmeter-v3/portscan/portscan-d2-s01.pcap_ISCX.csv,b6b37ca630e4a17ea256f1c0ac32c105eaddc5d22721f95d60406c265955b04a,379,pinned_cicflowmeter_v3_to_78_feature_adapter; no imputation
